condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,diff
1,Brown,0.3,10.08,0,7,0,1,84.50277778
1,Black,0.71,24.16,0,1,0,2,754.6083333
1,Brown,0.39,27.58,0,7,0,2,761.4833333
0,Tan,0.1,22.18,13,9,1,2,2737.499306
0,White,0.82,20.51,13,9,1,2,1643.666667
2,Brown,0.86,13.12,13,9,1,2,160.5229167
1,White,0.22,19.56,0,7,0,2,392.7270833
1,Brown,0.75,44.21,0,1,0,1,90.75694444
1,Brown,0.89,46.44,0,1,0,1,207.5465278
0,Black,0.79,32.59,7,1,1,1,93.68611111
0,Brown,0.13,43.58,0,1,1,1,440
0,Black,0.04,6.15,0,1,1,2,124.55625
1,Brown,0.27,35.19,0,1,0,2,1870.760417
2,Tan,0.39,15.12,13,9,1,2,277.3729167
1,Black,0.45,12.26,13,9,0,1,5819.5125
2,Black,0.57,27.02,13,9,1,2,1138.644444
1,Brown,0.15,19.74,0,1,0,1,297.7083333
0,Black,0.95,10.26,7,1,1,1,175.5902778
2,Black,0.86,29.62,0,7,1,2,234.7868056
0,Black,0.53,14.38,16,9,1,1,1845.375
2,Brown,0.06,13.69,13,9,1,1,63.66319444
1,Black,0.49,41.53,0,1,0,2,176.7479167
0,White,0.62,40.56,0,1,1,2,225.5805556
0,Yellow,0.03,7.5,0,1,1,2,758.7479167
0,Red,0.34,5.14,13,9,1,2,411.5381944
1,Orange,0.38,48.86,0,1,0,1,2966.632639
0,Tan,0.95,12.33,0,7,1,2,2482.490972
0,Blue,0.84,33.43,0,1,1,1,104.7305556
1,White,0.61,46.2,0,1,0,2,2580.509722
2,Black,0.45,45.34,18,4,1,1,36.49583333
0,Brown,0.34,47.16,0,1,1,1,145.5923611
0,White,0.68,7.42,18,4,1,1,759.5819444
0,Brown,0.86,17.31,0,1,1,1,119.6333333
1,Brown,0.23,30.6,0,1,0,2,337.7347222
1,Orange,0.37,18.41,0,1,0,1,118.5770833
2,Black,0.53,10.98,0,7,1,2,3673.6625
0,White,0.52,47.45,0,7,1,2,1118.492361
2,Tan,0.26,39.36,0,1,0,2,405.7930556
1,Yellow,0.59,15.02,0,7,0,2,760.7756944
0,Orange,0.29,17.93,0,7,1,1,389.5854167
0,Brown,0.22,47.07,0,7,1,1,564.7951389
1,Black,0.91,21.51,0,7,0,2,301.6638889
1,Brown,0.69,22.68,0,1,0,1,111.7638889
2,White,0.43,32.97,0,7,0,2,752.6708333
1,Black,0.43,5.29,0,1,0,2,392.6263889
2,Black,0.28,15.7,13,9,0,1,51.60694444
1,Black,0.87,47.67,0,1,0,2,134.7118056
1,Orange,0.31,33.51,0,1,0,1,114.7159722
1,Black,0.82,46.12,0,7,0,2,387.7583333
2,Brown,1,44.44,13,9,0,2,764.4277778
1,White,0.4,22.84,0,1,0,2,2580.625
0,Blue,0.06,26.55,0,1,1,2,238.8076389
2,White,0.22,41.14,13,9,0,1,36.47361111
1,rare,0.75,43.01,0,7,0,2,1814.468056
2,Black,0.41,33.94,18,4,0,1,136.3861111
1,Black,0.69,47.38,0,7,0,2,761.50625
1,Black,0.33,34.3,0,1,0,2,609.5173611
2,Cream,0.37,21.07,0,1,1,1,76.58680556
1,Chocolate,0.83,28.1,0,1,0,2,772.7986111
2,Black,0.34,41.99,13,9,0,1,70.65416667
2,Brown,0.73,37.77,13,9,0,1,51.74166667
2,Black,0.31,6.47,13,9,1,1,53.58819444
1,Tan,0.22,40.29,0,1,0,2,391.7930556
1,Orange,0.4,46.96,7,1,0,1,2599.502778
1,Tricolor,0.56,31.51,13,9,0,2,1486.738194
2,Black,0.22,22.6,0,7,0,2,750.54375
0,White,0.67,24.45,0,1,1,2,392.7569444
0,Black,0.98,19,0,1,1,1,438.8
0,Brown,0.75,33.16,13,9,1,1,775.6493056
0,Black,0.07,48.85,0,1,1,2,756.7395833
1,Yellow,0.71,43.57,0,7,0,2,1115.775694
2,Torbie,0.85,5.12,17,9,1,1,390.74375
1,Brown,0.17,7.58,7,1,0,1,87.77291667
0,Blue,0.81,14.52,0,1,1,2,393.7173611
0,Tricolor,0.42,23.01,7,1,1,2,84.73194444
0,Torbie,0.92,30.11,7,1,1,1,102.6736111
2,Tortie,0.46,46.7,16,9,1,1,144.375
2,Blue,0.9,41.73,16,9,0,1,385.375
0,Black,0.5,29.54,0,1,1,2,268.73125
0,White,0.72,48.08,0,7,1,2,568.7784722
2,Tan,0.1,46.51,0,7,0,2,345.6645833
1,Tricolor,0.49,44.86,0,1,0,2,125.48125
0,Blue,0.02,32.43,0,7,1,2,2213.549306
1,Black,0.82,11.71,13,9,0,2,3128.534722
2,Chocolate,0.3,19.12,0,7,1,2,569.7347222
1,Black,0.06,20.34,0,7,0,2,234.7048611
2,Black,0.36,40.7,17,9,0,1,133.7138889
1,Blue,0.66,19.03,0,1,0,2,389.7395833
0,Buff,0.75,23.47,13,9,1,2,3678.642361
1,Black,0.68,39.25,0,1,0,1,3685.557639
2,Orange,0.4,6.63,8,2,0,1,62.60763889
2,White,0.08,14.46,0,1,0,0,396.5569444
1,Blue,0.23,34.84,7,1,0,1,96.34236111
1,White,0.36,28.52,0,1,0,1,271.7284722
1,White,0.47,12.17,13,9,0,2,128.7083333
2,Black,0.13,14.51,13,9,0,2,2521.495139
2,Brown,0.89,31.51,0,1,1,4,263.7243056
0,Brown,1,30.98,0,1,1,2,756.6743056
2,rare,0.47,43.42,0,7,0,2,388.6020833
0,Blue,0.76,31.81,13,9,1,1,300.4986111
0,Fawn,0.72,21.92,0,1,1,2,405.6604167
2,White,0.89,42.35,13,9,0,1,67.64861111
1,Black,0.28,48.26,0,1,0,2,93.72291667
1,Orange,0.49,43.74,0,7,0,1,126.7048611
0,Orange,0.61,29.28,18,4,1,1,4352.641667
1,Brown,0.8,16.15,0,1,0,2,416.6173611
0,Blue,0.62,32.07,0,1,1,1,848.6583333
2,Black,0.2,45.99,0,7,0,2,629.4986111
1,Tan,0.43,44.17,0,1,0,2,335.8020833
0,Black,0.21,46.56,7,1,1,1,113.7118056
2,Black,0.5,38.51,1,4,1,2,1123.565972
2,Black,0.76,5.36,13,9,1,1,41.64861111
1,Orange,0.23,37.75,0,1,0,1,1311.575694
2,Tan,0.51,8.81,0,7,0,2,1300.697222
1,Brown,0.86,28.25,0,7,0,1,7265.78125
2,Black,0.71,30.99,13,9,1,2,568.5763889
0,Tan,0.96,17.68,0,7,1,2,2093.563889
0,Tan,0.75,21.7,0,1,1,2,756.7451389
2,Black,0.73,14.38,13,9,1,2,80.7125
0,Blue,0.08,36.52,7,1,1,1,188.4881944
1,Tan,0.75,46.69,0,7,0,2,1765.520139
0,Black,0.14,44.41,0,7,1,2,2084.70625
0,White,0.71,27.1,0,1,1,2,81.73680556
1,Tricolor,0.31,38.88,7,1,0,2,87.39652778
2,Cream,0.03,31.83,0,1,0,2,2218.806944
2,Black,0.51,9.06,18,4,1,2,66.57152778
1,rare,0.26,44.88,7,1,0,1,169.5618056
0,Black,0.43,6.43,7,1,1,2,2586.713889
2,rare,0.15,20.15,13,9,1,1,63.59027778
1,Tan,0.51,37.79,0,1,0,2,395.6951389
1,Blue,0.68,18.03,7,1,0,2,4266.360417
2,Black,0.07,40.63,13,9,1,2,3675.515972
0,Chocolate,0.21,47,0,7,1,2,324.7263889
1,Black,1,49.78,0,1,0,2,287.4965278
1,Brown,0.25,30.62,16,9,0,1,386.375
1,Brown,0.81,16.2,0,1,0,2,390.7916667
1,Black,0.12,47.36,0,1,0,1,158.7034722
1,Orange,0.07,25.8,0,1,0,1,91.725
0,Black,0.11,35.39,0,1,1,2,393.5805556
2,rare,0.05,29.93,18,4,0,1,51.60972222
1,Red,0.98,16.42,0,1,0,2,768.6722222
1,Black,0.8,8.3,0,1,0,2,177.6076389
1,Tan,0.4,31.14,7,1,0,2,1244.28125
2,Tan,0.28,20.61,13,9,1,2,1862.674306
2,rare,0.4,15.05,13,9,0,1,70.57361111
1,Sable,0.1,47.17,0,1,0,2,389.7736111
1,Black,0.76,44.17,0,1,0,2,390.7
1,Red,0.4,15.17,0,1,0,2,611.7513889
1,Orange,0.09,37.89,0,1,0,1,780.5708333
1,Black,0.28,30.52,13,9,0,1,765.7340278
0,Blue,0.38,18.53,13,9,1,1,314.6055556
0,Brown,0.2,27.7,0,1,1,1,91.46458333
0,Black,0.95,27.37,0,1,1,2,403.7958333
0,Torbie,0.99,22.28,0,1,1,1,758.5027778
0,Brown,0.52,29.44,13,9,1,1,806.6097222
2,Blue,0.44,24.6,0,7,0,2,753.6006944
1,Tan,0.82,17.75,0,7,0,2,843.6625
0,Blue,0.91,19.47,0,1,1,1,97.59652778
2,Brown,0.87,36.04,13,9,1,2,176.6590278
2,Black,0.4,30.07,17,9,0,1,116.5041667
0,Brown,0.66,34.04,0,1,1,2,391.7555556
1,Tan,0.6,8.6,0,1,0,2,2868.768056
0,Black,0.78,15.46,0,7,1,2,386.5763889
2,White,0.74,6.95,13,9,1,0,389.5576389
1,Black,0.76,22.26,0,1,0,2,87.48333333
2,Orange,0.68,16.76,13,9,0,1,753.6416667
1,White,0.53,23.34,7,1,0,1,239.5006944
0,Cream,0.85,45.57,0,1,1,1,215.7270833
1,Sable,0.07,15.7,13,9,0,2,89
1,Brown,0.25,22.06,0,1,0,1,135.5402778
1,Red,0.93,47.31,7,1,0,2,138.2326389
2,Orange,0.8,39.62,13,9,1,1,48.64375
0,White,0.75,26.45,0,1,1,2,758.7638889
2,Black,0.27,25.16,0,1,1,2,801.7395833
2,White,0.01,21.09,18,4,0,1,3674.68125
1,Tan,0.63,26.49,0,1,0,2,569.5201389
0,White,0.41,9.11,0,7,1,2,761.5534722
1,Yellow,0.69,15.29,0,1,0,2,83.75
2,Black,0.97,28.19,0,7,1,2,387.5444444
1,Brown,0.32,12.65,7,1,0,2,88.725
0,rare,0.1,24.1,16,9,1,1,410.6666667
1,Tricolor,0.77,24.3,0,1,0,2,755.7236111
0,Tricolor,0.8,48.49,13,9,1,2,1128.501389
1,Black,0.14,17.5,7,1,0,2,1192.574306
1,Orange,0.83,17.51,0,7,0,1,1779.736111
0,Brown,0.38,43.59,0,1,1,2,1123.738889
0,Brown,0.71,45.46,0,1,1,2,98.67152778
1,Orange,0.1,35.97,0,1,0,1,133.5847222
1,Black,0.64,18.83,16,9,0,1,753.375
2,Brown,0.75,18.63,13,9,1,1,385.65625
0,White,0.81,12.07,0,1,1,2,1857.656944
2,Brown,0.3,38.37,13,9,1,1,34
2,Black,0.3,46.32,13,9,0,1,50.65972222
1,Black,0.66,24.38,0,7,0,2,1118.750694
2,Blue,0.05,20.42,16,9,0,1,753.375
1,Cream,0.62,29.05,12,1,0,1,99.80277778
0,Brown,0.01,37.23,0,1,1,2,836.6340278
1,White,0.61,18.62,13,9,0,2,2027.488889
0,Black,0.38,33.62,7,1,1,1,118.7222222
1,Black,0.28,42.94,0,1,0,2,1851.689583
1,Black,0.32,21.18,0,1,0,2,208.7138889
1,Tan,0.76,8.15,0,7,0,2,1807.507639
1,Orange,0.61,31.21,9,2,0,1,1123.45
1,Tan,0.73,42.19,0,1,0,2,390.7520833
1,Brown,0.69,33.22,0,7,0,2,4114.696528
0,White,0.76,23.41,0,7,1,2,756.7833333
1,Black,0.24,28.01,13,9,0,2,269.7013889
2,Blue,0.6,28.52,18,4,1,1,51.56041667
0,Brown,0.36,7.99,13,9,1,2,3685.7
2,Brown,0.49,46.29,13,9,1,1,211.4798611
1,Black,0.26,30.67,0,7,0,2,945.4902778
2,Tan,0.83,17.97,13,9,1,2,3310.594444
2,Tan,0.2,27.63,0,7,0,2,294.5291667
1,Tan,0.44,29.05,12,1,0,2,81.88611111
0,Brown,0.66,43.74,0,7,1,2,897.5645833
2,Brown,0.23,40.56,13,9,1,1,35.78263889
2,Black,0.61,20.54,13,9,1,2,1117.510417
2,Blue,0.56,42.58,16,9,1,1,142.375
1,Black,0.22,48.04,13,9,0,2,4772.502083
2,White,0.6,43.14,13,9,1,2,269.5423611
0,White,0.41,25,0,7,1,2,1795.659722
0,Calico,0.25,42.16,16,9,1,1,753.8166667
0,Gray,0.44,31.4,13,9,1,2,772.4555556
1,Tan,0.88,47.17,0,1,0,2,573.7395833
1,Tricolor,0.49,33.79,0,7,0,2,325.7423611
1,Brown,0.47,31.8,13,9,0,1,2950.589583
0,Brown,0.64,23.67,0,1,1,2,206.7361111
2,Tan,0.9,37.85,0,7,1,2,386.7993056
1,Black,0.83,24.94,0,7,0,2,296.5625
2,Orange,0.28,33.37,17,9,1,1,753.8083333
0,White,0.16,41.67,0,7,1,2,2943.616667
2,White,0.14,32.87,13,9,1,2,1850.524306
0,Calico,0.92,16.88,13,9,1,1,151.5034722
2,Tricolor,0.99,25.83,13,9,1,2,214.5201389
2,Brown,0.92,44.95,0,7,1,2,753.6368056
1,Fawn,0,16.63,0,7,0,2,271.79375
1,Brown,0.2,22.25,0,1,0,2,77.48888889
2,White,0.61,5.48,0,7,0,2,205.7166667
0,Tan,0.04,32.4,0,1,1,2,147.7715278
1,Blue,0.6,29.9,0,1,0,1,105.7861111
0,Brown,0.58,17.85,0,1,1,2,612.7111111
2,Black,0.19,20.7,0,7,0,2,1847.734722
0,Brown,0.1,48.77,0,1,1,2,391.6180556
1,Black,0.57,11.44,0,1,0,1,99.64652778
1,White,0.4,9.23,18,4,0,1,1505.734028
0,Brown,0.52,16,7,1,1,1,118.7256944
2,rare,0.82,19.46,0,1,1,1,276.7201389
2,Sable,0.65,12.69,9,2,0,2,28.44583333
0,Torbie,0.8,18.96,0,1,1,1,443.6319444
0,Torbie,0.38,28.66,7,1,1,1,100.55
1,Blue,0.1,29.3,7,1,0,1,149.5027778
2,Tan,0.57,31.84,0,7,0,2,97.70138889
1,Brown,0.77,14.64,0,1,0,2,604.5347222
0,White,0.7,45.58,13,9,1,2,1053.693056
2,Brown,0.73,15.05,0,1,0,2,360.7756944
0,Fawn,0.75,9.96,0,7,1,2,676.5125
2,Tan,0.98,42.22,0,7,1,2,851.6861111
2,Black,0.76,34.53,0,1,1,2,102.5743056
0,Brown,0.98,22.87,0,7,1,1,767.74375
0,Tan,0.24,25.76,0,7,1,2,388.7972222
2,Brown,0.05,30,18,4,1,2,752.5298611
2,Orange,0.84,47.14,13,9,0,1,42.51597222
0,Black,0.23,36.05,0,1,1,1,336.7493056
1,rare,0.14,8.55,0,1,0,1,192.5875
2,Black,0.16,7.96,13,9,0,1,53.64861111
0,White,0.2,36.92,0,7,1,2,2532.761806
1,Brown,0.91,15.4,0,1,0,2,95.50208333
0,Black,0.89,23.3,13,9,1,2,1173.729861
0,Black,0.32,6.39,0,1,1,2,1121.575
0,Black,0.81,25.51,7,1,1,2,3378.359722
0,Chocolate,0.66,27.15,13,9,1,2,1859.590278
0,Gray,0.14,18.3,13,9,1,2,3674.74375
0,Black,0.58,17.95,13,9,1,2,477.5423611
0,Brown,0.49,15.19,0,1,1,1,164.7604167
1,White,0.29,35.08,0,1,0,2,2216.78125
0,Black,0.2,29.57,0,1,1,2,81.71041667
0,Blue,0.5,23.86,7,1,1,2,492.7076389
1,Tan,0.08,42.26,0,7,0,2,2740.6625
2,Black,0.87,44.53,13,9,1,2,97.59583333
2,Calico,0.71,28.45,0,1,1,1,118.5965278
2,rare,0.57,13.39,13,9,1,1,388
1,Black,0.48,5.1,0,1,0,1,2949.555556
0,Black,0.15,37.3,0,1,1,2,760.7506944
0,Black,0.56,11.83,18,4,1,2,5500.672917
2,White,0.63,42.79,13,9,0,2,400.6645833
0,White,0.17,30.01,0,1,1,2,274.7513889
1,Brown,0.24,43.85,0,7,0,2,177.7326389
2,White,0.99,5.12,13,9,0,2,787.5618056
1,White,0.43,20.98,0,1,0,2,802.7006944
0,Calico,0.13,17.68,0,1,1,1,426.5194444
1,Brown,0.26,23.49,0,1,0,1,336.5673611
1,Blue,0.87,38.9,7,1,0,1,137.8006944
0,rare,0.48,20.65,0,1,1,1,390.6256944
0,Black,0.51,37.31,0,1,1,1,180.7298611
2,Brown,0.25,9.65,16,9,1,1,753.375
0,Blue,0.47,22.65,0,1,1,2,192.7131944
1,Black,0.77,16.26,0,1,0,2,1491.706944
2,Brown,0.82,19.11,17,9,1,1,754.8229167
2,White,0.83,24.01,13,9,0,2,81.47986111
2,rare,0.85,48.86,13,9,1,1,52.67430556
1,White,0.81,23.36,0,1,0,2,755.7659722
1,Brown,0.85,42.4,16,9,0,1,758.8180556
1,Black,0.75,17.39,0,7,0,2,940.5833333
1,Yellow,0.88,17.9,0,1,0,2,2217.54375
2,Tan,0.67,35.62,13,9,0,2,507.6291667
2,Tricolor,0.59,15.72,0,7,0,2,4038.752083
1,Tan,0.32,18.65,13,9,0,2,2424.633333
2,Cream,0.09,23.48,9,2,0,1,86.39305556
2,Orange,0.6,29.01,0,1,0,1,97.72569444
1,Orange,0.78,42.88,13,9,0,1,760.56875
1,Brown,0.09,36.91,0,1,0,2,623.6479167
2,Blue,0.11,17.43,0,7,1,2,753.7847222
2,Brown,0.99,11.72,13,9,1,1,88.54027778
2,White,0.3,37.09,13,9,0,1,51.7625
1,Brown,0.3,22.04,13,9,0,1,5880.549306
0,Blue,0.33,5.95,0,1,1,2,758.63125
2,Brown,0.63,24.14,0,7,0,2,2948.536111
2,Tan,0.95,37.08,18,4,1,2,752.4722222
0,Orange,0.31,32.09,0,1,1,1,455.7048611
1,Tan,0.18,14.52,0,1,0,2,764.6763889
0,Calico,0.73,24.69,0,1,1,1,399.7930556
1,Blue,0.05,8.47,0,1,0,1,118.78125
1,White,0.97,14.11,13,9,0,2,3309
0,Tricolor,0.19,41.09,0,7,1,2,2597.613194
0,Brown,0.45,20.41,0,1,1,1,420.7388889
0,Brown,0.72,18,13,9,1,1,2627.643056
1,Tricolor,0.34,43.42,0,7,0,2,4404.511806
2,Red,0.69,13.77,0,1,1,2,760.7131944
0,Tan,0.13,44.65,0,1,1,2,603.7888889
0,rare,0.55,36.03,0,1,1,1,4169.498611
0,Brown,0.78,38.38,13,9,1,1,136.5201389
0,Calico,0.24,13.12,7,1,1,1,3047.559028
0,Tortie,0.42,42.59,0,1,1,1,436.7770833
0,Calico,0.19,44.81,0,7,1,1,5132.778472
1,Gray,0.7,21.5,2,4,0,1,2639.390972
0,Tan,0.82,48.18,0,1,1,2,86.73125
1,Chocolate,0.12,7.01,0,1,0,2,2729.836806
0,Calico,0.79,33.23,0,1,1,1,775.6833333
0,Black,0.18,32.45,0,1,1,2,81.71736111
2,Black,0.79,16.53,13,9,0,2,324.5409722
1,Blue,0.54,32.63,7,1,0,1,220.525
1,Black,0.7,45.58,0,1,0,2,360.8083333
0,Blue,0.55,32.42,0,1,1,1,329.5944444
0,Brown,0.03,12.69,13,9,1,2,754.5409722
1,White,0.42,41.43,0,1,0,1,1226.558333
1,Brown,0.19,48.97,13,9,0,2,392.5083333
1,Cream,0.76,33.06,0,1,0,2,141.6930556
1,Blue,0.92,39.75,13,9,0,2,813.6888889
2,Tortie,0.15,19.06,18,4,1,1,65.40416667
0,White,0.6,36.54,0,7,1,2,752
1,White,0.37,38.69,13,9,0,2,4685.48125
2,Brown,0.63,43.82,16,9,1,1,384.375
1,Black,0.35,26.51,0,1,0,2,2210.734722
0,Black,0.2,44.4,7,1,1,1,102.7201389
0,White,0.73,34.56,0,1,1,2,391.7597222
1,Yellow,0.3,17.36,0,1,0,2,2279.48125
0,Black,0.49,11.58,0,7,1,2,1119.729167
1,Red,0.29,12.46,0,7,0,2,477.4881944
2,Brown,0.93,5.84,13,9,0,1,139.4840278
1,Orange,0.43,11.05,7,1,0,1,2062.724306
0,Black,0.48,16.88,0,1,1,2,758.7625
1,Red,0.8,6.23,0,7,0,2,1117.753472
1,Tan,0.94,22.55,0,1,0,2,390.7625
2,White,0.02,32.92,13,9,0,2,44.70138889
0,Fawn,0.37,11.5,0,1,1,2,148.7444444
1,Yellow,0.83,22.38,13,9,0,2,390.5694444
0,Brown,0.35,26.57,0,7,1,2,147.4833333
2,Gray,0.19,7.13,13,9,0,2,178.675
0,Tan,0.03,35.73,0,1,1,2,802.6645833
2,Blue,0.89,45.44,16,9,1,1,204.375
2,Blue,0.67,7.27,18,4,0,1,752.5104167
1,Brown,0.84,13.49,0,1,0,1,134.7569444
1,Brown,0.63,10.27,0,1,0,2,267.7201389
1,White,0.37,6.59,0,1,0,2,1124.715972
1,Tan,0.71,5.58,7,1,0,2,89.32361111
2,Brown,0.09,37.72,17,9,0,1,117.5868056
0,Torbie,0.76,47.15,0,1,1,1,1872.549306
1,Black,0.47,27.17,0,1,0,2,1303.747917
0,Black,0.74,13.75,7,1,1,1,3845.554861
2,Brown,0.07,24.14,13,9,0,1,45.74444444
0,Black,0.94,20.97,0,7,1,2,761.4958333
1,Brown,0.68,23.42,0,7,0,1,757.7229167
0,Black,0.34,39.18,0,7,1,1,2032.488194
2,Cream,0.83,13.41,16,9,0,1,136.375
1,Brown,0.98,44.67,0,1,0,1,94.50555556
2,Brown,0.21,19.15,13,9,0,1,108.7013889
0,Black,0.21,22.57,0,1,1,2,1124.58125
2,Black,0.4,20.06,13,9,1,2,416.5847222
0,Black,0.99,27.45,0,7,1,2,670.7680556
1,Cream,0.89,6.73,0,1,0,1,90.61666667
2,Black,0.66,12.91,13,9,1,2,1120
1,Blue,0.26,48.2,13,9,0,1,395.6409722
1,Black,0.49,38.25,13,9,0,2,844.6791667
0,Black,0.24,30.68,13,9,1,1,273
2,Black,0.68,16.22,18,4,0,1,66.68888889
0,Black,0.38,39.73,16,9,1,1,116.375
0,Blue,0.29,36.01,0,1,1,1,412.5430556
0,Brown,0.41,37.61,7,1,1,1,100.3048611
0,Black,0.67,19.8,0,7,1,2,1194.479861
2,Black,0.13,32.78,8,2,0,1,89.44236111
1,Brown,0.41,47.77,0,1,0,2,1552.7
2,Black,0.54,46.08,0,7,0,2,189.4993056
2,Black,0.14,14.3,0,7,0,2,98
2,Brown,0.25,36.74,13,9,0,1,42.76388889
1,Brown,0.43,32.19,0,7,0,2,386.6979167
1,Brown,0.67,21.77,0,1,0,1,138.7423611
2,White,0.11,49.7,13,9,0,2,147.7034722
1,Chocolate,0.36,20.64,0,1,0,2,1486.561806
2,Brown,0.24,27.55,0,7,1,2,751.6354167
0,Black,0.42,9.57,0,1,1,2,580.6423611
1,Brown,0.79,13.23,0,1,0,1,867.5548611
1,Gray,0.57,29.7,0,1,0,2,79.83888889
0,Tricolor,0.02,10.29,0,1,1,2,180.4715278
1,Black,0.01,21.72,0,1,0,2,391.5402778
1,Brown,0.36,33.61,0,1,0,2,393.7375
1,Black,0.91,16.59,7,1,0,1,86.55
2,Tan,0.88,20.99,13,9,1,2,76.80694444
0,Orange,0.96,22.72,0,8,1,1,223.7319444
1,White,0.35,35.54,13,9,0,2,370.7020833
1,Brown,0.07,8.27,0,1,0,2,394.9020833
2,Black,0.04,7.69,13,9,1,2,62
1,White,0.58,19.22,13,9,0,2,1174.601389
1,Brown,0.75,46.69,0,1,0,2,533.7013889
2,Tan,0.08,25.09,13,9,0,2,66.73888889
0,rare,0.52,34.71,0,1,1,2,1492.7375
0,White,0.43,26.05,0,7,1,2,327.6493056
2,rare,0.06,12.16,13,9,1,1,62.68888889
1,Black,0.2,43.2,0,7,0,2,388.6131944
2,White,0.49,24.04,13,9,0,1,1868.60625
1,White,0.03,40.08,13,9,0,2,1481.710417
1,Black,0.8,12.75,0,1,0,1,820.6631944
0,Brown,0.12,6.98,0,1,1,1,121.8104167
1,Cream,0.59,43.31,13,9,0,1,394.7090278
1,Red,0.35,27.8,13,9,0,2,111.5972222
1,Tan,0.84,28.39,0,1,0,2,847.7020833
0,Black,0.83,18.32,7,1,1,1,117.7583333
1,Brown,0.26,37.37,0,1,0,2,559.7402778
2,Brown,0.69,49.94,0,7,0,2,4768.501389
1,Blue,0.46,22.96,0,1,0,2,765.6958333
2,White,0.42,39.37,0,7,1,4,750.7875
0,Tan,0.61,42.36,0,1,1,2,770.7888889
0,Brown,0.1,9.57,0,1,1,1,569.6180556
2,Orange,0.44,47.39,13,9,0,1,41.52430556
1,Blue,0.93,30.59,0,1,0,2,782.8013889
1,rare,0.14,41.37,0,1,0,1,431.5958333
0,Calico,0.94,19.77,7,1,1,1,118.3527778
0,Tricolor,0.28,16.4,0,1,1,2,88.77222222
0,Red,0.82,17.11,0,7,1,2,753.7215278
0,Tan,0.67,44.74,0,1,1,2,117.5
2,White,0.35,12.21,13,9,1,2,5507.389583
0,Tricolor,0.11,48.67,0,7,1,2,389.6743056
0,rare,0.36,45.59,0,1,1,1,385.7944444
1,Orange,0.18,21.89,0,1,0,1,406.5479167
1,Brown,0.25,44.85,7,1,0,2,80.72083333
2,Tricolor,0.19,36.19,13,9,1,2,386.5513889
1,Brown,0.51,22.56,7,1,0,1,1189.450694
1,Red,0.54,33.7,0,1,0,2,2197.729861
0,Tortie,0.43,36.44,0,1,1,1,4757.761806
2,Blue,0.43,48,0,1,1,1,86.72430556
0,Tan,0.38,8.57,0,7,1,2,4039.788889
1,Orange,0.72,29.83,7,1,0,1,89.57083333
2,Black,0.52,19.07,13,9,1,1,82.65972222
1,Brown,0.27,28.97,0,7,0,2,1191.686806
0,Tortie,0,6.65,0,1,1,1,88.52569444
2,Brown,0.76,9.56,13,9,1,1,59.47777778
1,rare,0.39,20.17,7,1,0,1,80.73958333
2,Brown,0.32,41.42,13,9,0,2,1486.552778
0,Black,0.43,21.78,0,1,1,2,187.7715278
2,Brown,0.84,18.7,0,1,1,1,79.47361111
0,Black,0.51,5.54,0,1,1,2,118.7305556
2,Chocolate,0.04,46.91,0,7,0,2,4769.7375
1,Black,0.69,34.7,13,9,0,2,104.5
0,Brown,0.49,32.75,13,9,1,1,399.5256944
2,Brown,0.41,29.24,13,9,1,2,403
0,Tortie,0.36,8.73,17,9,1,1,572.7909722
1,Brown,0.62,48.44,0,1,0,1,90.74930556
1,Blue,0.46,14.35,13,9,0,2,1043.667361
0,Black,0.39,45.36,0,1,1,2,760.7972222
1,Brown,0.38,45.4,0,1,0,2,1191.8
0,Blue,0.2,32.52,0,7,1,2,390.7333333
1,Black,0.77,14.68,0,1,0,1,406.5395833
1,Blue,0.35,25.03,0,1,0,1,385.7826389
1,White,0.13,39.59,0,7,0,2,753.7659722
0,Black,0.79,5.07,13,9,1,2,188.5965278
1,White,0.02,27,0,1,0,2,756.7736111
2,Black,0.11,36.23,13,9,1,2,85.53819444
1,Brown,0.38,39.08,0,1,0,2,785.5472222
1,Black,0.5,18.42,0,1,0,2,328.7166667
2,Chocolate,0.24,38.37,0,1,1,2,176.7111111
1,Chocolate,0.74,34.05,0,1,0,2,389.7604167
2,Chocolate,0.33,27.89,13,9,0,2,67.65069444
1,Brown,0.55,44.92,0,7,0,2,1119.536806
0,Blue,0.14,13.48,0,7,1,2,5711.778472
2,Black,0.49,15.71,13,9,1,2,82.775
0,Tortie,0.75,6.77,0,1,1,1,418.6041667
2,Orange,0.45,42.71,13,9,0,1,258.5104167
1,White,0.38,20.44,0,1,0,2,436.6861111
1,Black,0.07,41.21,0,1,0,2,3692.518056
0,Torbie,0.1,5.99,7,1,1,1,131.7444444
2,Brown,0.06,31.73,13,9,1,2,391
2,Black,0.9,10.54,0,7,1,2,2577.796528
2,White,0.8,36.8,13,9,0,1,52.67430556
1,Black,0.99,5.92,0,1,0,2,182.7673611
0,Tan,0.79,23.98,0,1,1,2,328.7319444
1,White,0.42,6.99,0,1,0,2,1120.496528
1,Black,0.84,6.11,13,9,0,1,584.5361111
0,Calico,0.33,37.11,0,1,1,1,115.8076389
0,Brown,0.63,16.16,0,1,1,1,158.7395833
0,Blue,0.86,23.38,0,1,1,2,1199.671528
0,Blue,0.41,12.13,0,1,1,1,118.6118056
2,White,0.15,28.14,18,4,0,2,390.4444444
